timestamp,source,event,anomaly_flag,combined_score,lstm_error,iso_score,lstm_flag,iso_flag
2026-03-29 06:28:10.449000+00:00,sensor,Normal,0,0.10236795532279915,25.287383164365455,-0.31857228445437225,0.0,0.0
2026-03-29 06:28:10.450000+00:00,sensor,Normal,0,0.21830030871681197,30.28697126717418,-0.2689899827592376,0.0,0.0
2026-03-29 06:28:25.453000+00:00,sensor,Normal,0,0.09736782160835575,25.272481637243583,-0.3210020149223084,0.0,0.0
2026-03-29 06:28:40.450000+00:00,sensor,Normal,0,0.11272514021731495,25.27236407680204,-0.3134728052506603,0.0,0.0
2026-03-29 06:28:55.449000+00:00,sensor,Normal,0,0.10450848510204706,25.275112928790303,-0.3175050698026898,0.0,0.0
2026-03-29 06:29:10.461000+00:00,sensor,Normal,0,0.09239820528714471,25.284363478723243,-0.3234556466272683,0.0,0.0
2026-03-29 06:29:10.462000+00:00,sensor,Normal,0,0.21718535517675608,30.288434709315684,-0.26953872043452215,0.0,0.0
2026-03-29 06:29:25.457000+00:00,sensor,Normal,0,0.09653632879745855,25.27136003103845,-0.32140803297748344,0.0,0.0
2026-03-29 06:29:40.457000+00:00,sensor,Normal,0,0.10906684894937041,25.27533068349132,-0.31527061415644203,0.0,0.0
2026-03-29 06:29:55.457000+00:00,sensor,Normal,0,0.08327370343776411,20.25775615402682,-0.32063540389062717,0.0,0.0
2026-03-29 06:30:10.466000+00:00,sensor,Normal,0,0.08345708256022091,20.26271226903347,-0.3205526922319186,0.0,0.0
2026-03-29 06:30:25.461000+00:00,sensor,Normal,0,0.08350226390463159,20.268608845561683,-0.32053909766436434,0.0,0.0
2026-03-29 06:30:25.462000+00:00,sensor,Normal,0,0.18755624095176088,20.25762332369877,-0.2695099254506008,0.0,0.0
2026-03-29 06:30:40.466000+00:00,sensor,Normal,0,0.08437924040156611,20.25529701506798,-0.3200898380074202,0.0,0.0
2026-03-29 06:30:55.474000+00:00,sensor,Normal,0,0.0589080674661184,15.232906165220992,-0.32528978983220547,0.0,0.0
2026-03-29 06:31:10.463000+00:00,sensor,Normal,0,0.07937740560175859,15.227816828691328,-0.3152471607215572,0.0,0.0
2026-03-29 06:31:25.467000+00:00,sensor,Normal,0,0.07034603885368286,15.232980868458265,-0.31968234811310065,0.0,0.0
2026-03-29 06:31:40.472000+00:00,sensor,Normal,0,0.06580161196758055,15.23389985040579,-0.32191162046360616,0.0,0.0
2026-03-29 06:31:40.473000+00:00,sensor,Normal,0,0.17958440900472183,20.23695024276573,-0.273388178454365,0.0,0.0
2026-03-29 06:31:55.479000+00:00,sensor,Normal,0,0.07659419817467907,20.238673807962968,-0.32388239232755917,0.0,0.0
2026-03-29 06:32:10.475000+00:00,sensor,Normal,0,0.09747173495142451,20.244465586213302,-0.31365542928848406,0.0,0.0
2026-03-29 06:32:25.479000+00:00,sensor,Normal,0,0.07843460178453826,15.226830508493032,-0.3157079461210082,0.0,0.0
2026-03-29 06:32:40.478000+00:00,sensor,Normal,0,0.0719068915341109,15.232118453123674,-0.31891587717331854,0.0,0.0
2026-03-29 06:32:55.475000+00:00,sensor,Normal,0,0.11471688470542726,15.235243006446254,-0.29793249494927404,0.0,0.0
2026-03-29 06:33:10.475000+00:00,sensor,Normal,0,0.09021359395383818,15.240246838674285,-0.3099526751144314,0.0,0.0
2026-03-29 06:33:25.480000+00:00,sensor,Normal,0,0.09901811529963567,15.255064873776675,-0.3056576943111291,0.0,0.0
2026-03-29 06:33:40.479000+00:00,sensor,Normal,0,0.09017212375616737,10.24872479716894,-0.30273031757295105,0.0,0.0
2026-03-29 06:33:40.480000+00:00,sensor,Normal,0,0.222655842094849,15.274527371612754,-0.2450716238806625,0.0,0.0
2026-03-29 06:33:55.487000+00:00,sensor,Normal,0,0.10703637517348696,15.291037897122074,-0.3017788798588687,0.0,0.0
2026-03-29 06:34:10.479000+00:00,sensor,Normal,0,0.09287076539108292,15.302127892906134,-0.30873976644168,0.0,0.0
2026-03-29 06:34:10.480000+00:00,sensor,Normal,0,0.21503298263042203,20.321604118425462,-0.25613208552232203,0.0,0.0
2026-03-29 06:34:25.480000+00:00,sensor,Normal,0,0.13596064319051893,20.326646794432587,-0.29490520197828435,0.0,0.0
2026-03-29 06:34:40.494000+00:00,sensor,Normal,0,0.08091618459653849,15.316117896558149,-0.31462088760733586,0.0,0.0
2026-03-29 06:34:55.486000+00:00,sensor,Normal,0,0.08025496828693418,15.318288983157395,-0.3149482040384604,0.0,0.0
2026-03-29 06:34:55.487000+00:00,sensor,Normal,0,0.212429472445785,20.341141976236987,-0.25743682504928095,0.0,0.0
2026-03-29 06:35:10.490000+00:00,sensor,Normal,0,0.12419582728051429,20.33988015378066,-0.3006921916156519,0.0,0.0
2026-03-29 06:35:25.493000+00:00,sensor,Normal,0,0.10429544619139212,20.341159907397405,-0.3104503576267077,0.0,0.0
2026-03-29 06:35:40.489000+00:00,sensor,Normal,0,0.10615655143567951,20.341050917246463,-0.3095377788640865,0.0,0.0
2026-03-29 06:35:40.490000+00:00,sensor,Normal,0,0.22316330476305254,20.347426336164908,-0.2521836029195746,0.0,0.0
2026-03-29 06:35:55.496000+00:00,sensor,Normal,0,0.09777413579950026,20.3486866231245,-0.3136583995534466,0.0,0.0
2026-03-29 06:35:55.497000+00:00,sensor,Normal,0,0.22224023056157294,25.365833505641604,-0.2599178457578623,0.0,0.0
2026-03-29 06:36:10.512000+00:00,sensor,Normal,0,0.12135600524787946,25.363509658716318,-0.30937371186045765,0.0,0.0
2026-03-29 06:36:25.506000+00:00,sensor,Normal,0,0.11340491627569818,25.350842530106974,-0.3132534120882925,0.0,0.0
2026-03-29 06:36:25.507000+00:00,sensor,Normal,0,0.24313293553883367,30.36240801421033,-0.2569250622699365,0.0,0.0
2026-03-29 06:36:40.500000+00:00,sensor,Normal,0,0.15492299635594306,30.352508360052298,-0.30015627332630207,0.0,0.0
2026-03-29 06:36:40.501000+00:00,sensor,Normal,0,0.27393793645360165,35.367801900844064,-0.24908549924812773,0.0,0.0
2026-03-29 06:36:55.502000+00:00,sensor,Normal,0,0.15447252656902516,35.36174043164767,-0.30764550530420987,0.0,0.0
2026-03-29 06:37:10.499000+00:00,sensor,Normal,0,0.15188630905512665,30.33080493997362,-0.3016135401272893,0.0,0.0
2026-03-29 06:37:25.512000+00:00,sensor,Normal,0,0.1494407228297545,30.330008627187134,-0.30281135142325455,0.0,0.0
2026-03-29 06:37:41.703000+00:00,sensor,Normal,0,0.19761103360736795,30.706489426612066,-0.2797417730014322,0.0,0.0
2026-03-29 06:37:55.498000+00:00,sensor,Normal,0,0.16494193957150313,26.082531026404844,-0.28904868360669844,0.0,0.0
2026-03-29 06:37:55.499000+00:00,sensor,Normal,0,0.2479950229808454,31.09887931535083,-0.2556100063239791,0.0,0.0
2026-03-29 06:38:10.498000+00:00,sensor,Normal,0,0.15241135920428353,31.072047084769935,-0.3024316712927946,0.0,0.0
2026-03-29 06:38:10.499000+00:00,sensor,Normal,0,0.27589442956551935,36.132686193957575,-0.24923615961897205,0.0,0.0
2026-03-29 06:38:25.495000+00:00,sensor,Normal,0,0.16361593424690518,31.082177444827156,-0.2969532445970863,0.0,0.0
2026-03-29 06:38:25.496000+00:00,sensor,Normal,0,0.2947070424771161,36.138292707446965,-0.24002127196635092,0.0,0.0
2026-03-29 06:38:40.511000+00:00,sensor,Normal,0,0.1830303077830409,36.12677467473352,-0.2947549049114829,0.0,0.0
2026-03-29 06:38:55.504000+00:00,sensor,Normal,0,0.14496801164647144,36.11737920278323,-0.31340159444091575,0.0,0.0
2026-03-29 06:39:10.498000+00:00,sensor,Normal,0,0.1413819104460019,31.096035911341446,-0.30787374790401295,0.0,0.0
2026-03-29 06:39:25.509000+00:00,sensor,Normal,0,0.11686240697224566,31.105115075807362,-0.3199077897752056,0.0,0.0
2026-03-29 06:39:25.510000+00:00,sensor,Normal,0,0.23031706445191444,31.11453787270154,-0.26429947684483707,0.0,0.0
2026-03-29 06:39:40.515000+00:00,sensor,Normal,0,0.15651818370047021,31.126847139951373,-0.30049778496489205,0.0,0.0
2026-03-29 06:39:55.509000+00:00,sensor,Normal,0,0.1269307294996693,31.127287739748443,-0.3150038926424282,0.0,0.0
2026-03-29 06:40:10.510000+00:00,sensor,Normal,0,0.13065933411732744,26.117852387250633,-0.30590723584547574,0.0,0.0
2026-03-29 06:40:25.525000+00:00,sensor,Normal,0,0.13005850067726077,26.128731311941742,-0.30621758418383205,0.0,0.0
2026-03-29 06:40:40.520000+00:00,sensor,Normal,0,0.10197353619847131,21.113493892545822,-0.31270934626814995,0.0,0.0
2026-03-29 06:40:55.509000+00:00,sensor,Normal,0,0.10798629860241936,21.118960933057878,-0.30976947767034957,0.0,0.0
2026-03-29 06:41:10.520000+00:00,sensor,Normal,0,0.09684636870992835,21.13176482784164,-0.31524948916126205,0.0,0.0
2026-03-29 06:41:10.521000+00:00,sensor,Normal,0,0.2143276939819395,26.149649113725207,-0.2649343402660648,0.0,0.0
2026-03-29 06:41:25.517000+00:00,sensor,Normal,0,0.10956564589587817,25.765043027737335,-0.3157366469055562,0.0,0.0
2026-03-29 06:41:25.518000+00:00,sensor,Normal,0,0.241804211812294,30.378704912196326,-0.2576001256761379,0.0,0.0
2026-03-29 06:41:40.523000+00:00,sensor,Normal,0,0.10629089891557095,25.37704993073821,-0.3167791386290799,0.0,0.0
2026-03-29 06:41:40.524000+00:00,sensor,Normal,0,0.23213389776602525,30.38677957722076,-0.26235278502030246,0.0,0.0
2026-03-29 06:41:55.523000+00:00,sensor,Normal,0,0.14496668241644817,25.37929511320166,-0.2978213073236019,0.0,0.0
2026-03-29 06:41:55.524000+00:00,sensor,Normal,0,0.2433263414445374,30.386771969305116,-0.25686559564413713,0.0,0.0
2026-03-29 06:42:10.518000+00:00,sensor,Normal,0,0.14137210395244454,25.37411418491528,-0.299576058498639,0.0,0.0
2026-03-29 06:42:10.519000+00:00,sensor,Normal,0,0.25349266351642824,30.3783638971783,-0.2518692809219224,0.0,0.0
2026-03-29 06:42:25.521000+00:00,sensor,Normal,0,0.13631602101871199,30.378302598213537,-0.3093159080649374,0.0,0.0
2026-03-29 06:42:40.523000+00:00,sensor,Normal,0,0.14462450771138421,30.37444771991595,-0.30523701756054694,0.0,0.0
2026-03-29 06:42:55.626000+00:00,sensor,Normal,0,0.11694421546966362,30.402815333732168,-0.3188486470168333,0.0,0.0
2026-03-29 06:43:10.528000+00:00,sensor,Normal,0,0.12219411357216015,25.413499564139446,-0.30903535830643253,0.0,0.0
2026-03-29 06:43:10.529000+00:00,sensor,Normal,0,0.21800075314946918,30.42775429781083,-0.2693411179919198,0.0,0.0
2026-03-29 06:43:25.528000+00:00,sensor,Normal,0,0.10927263314013252,30.418387801865975,-0.32263229264380694,0.0,0.0
2026-03-29 06:43:40.534000+00:00,sensor,Normal,0,0.11469189633071898,30.416575945585105,-0.3199728297623768,0.0,0.0
2026-03-29 06:43:40.535000+00:00,sensor,Normal,0,0.2209622110173951,35.43251274135843,-0.27515113596343943,0.0,0.0
2026-03-29 06:43:55.532000+00:00,sensor,Normal,0,0.16265630787160584,35.413520598893946,-0.3037084788812075,0.0,0.0
2026-03-29 06:44:10.528000+00:00,sensor,Normal,0,0.14211486463633205,35.40547508327723,-0.3137673994060329,0.0,0.0
2026-03-29 06:44:25.540000+00:00,sensor,Normal,0,0.1292810346113227,35.39804566615241,-0.32004849947614294,0.0,0.0
2026-03-29 06:44:25.541000+00:00,sensor,Normal,0,0.23377597394341765,35.39744699031536,-0.2688182135321152,0.0,0.0
2026-03-29 06:44:40.560000+00:00,sensor,Normal,0,0.1396662718080551,35.39700918809101,-0.3149555561624236,0.0,0.0
2026-03-29 06:44:55.534000+00:00,sensor,Weak WiFi Signal,0,0.2862214412041139,30.383357280293684,-0.23583100085771525,0.0,0.0
2026-03-29 06:44:55.535000+00:00,sensor,Weak WiFi Signal,0,0.38282631216090357,35.39823804574205,-0.19574633007339753,0.0,0.0
2026-03-29 06:45:10.527000+00:00,sensor,Normal,0,0.16005270286435863,30.378872815962897,-0.2976796515242942,0.0,0.0
2026-03-29 06:45:25.550000+00:00,sensor,Normal,0,0.12825251751713734,30.38087930256726,-0.3132728391191597,0.0,0.0
2026-03-29 06:45:40.538000+00:00,sensor,Normal,0,0.16042965006486176,25.375225590515143,-0.2902345681391585,0.0,0.0
2026-03-29 06:45:55.537000+00:00,sensor,Normal,0,0.11910769529105227,25.38581886540146,-0.3105083330689991,0.0,0.0
2026-03-29 06:45:55.538000+00:00,sensor,Normal,0,0.24350814984324307,25.396551083741027,-0.2495356620932272,0.0,0.0
2026-03-29 06:46:10.537000+00:00,sensor,Normal,0,0.11918176155576343,25.402182515645663,-0.310495765158786,0.0,0.0
2026-03-29 06:46:25.547000+00:00,sensor,Normal,0,0.12978497719850293,25.410499606302906,-0.30530952830859504,0.0,0.0
2026-03-29 06:46:40.542000+00:00,sensor,Weak WiFi Signal,0,0.284225268719825,25.392096078493545,-0.22956732905487665,0.0,0.0
2026-03-29 06:46:40.543000+00:00,sensor,Weak WiFi Signal,0,0.4026758331825973,30.391770233655965,-0.17875058061040106,0.0,0.0
2026-03-29 06:46:55.541000+00:00,sensor,Normal,0,0.14325750578332358,25.399471653222793,-0.29868851993551715,0.0,0.0
2026-03-29 06:46:55.542000+00:00,sensor,Normal,0,0.24371478325391494,30.42278169944541,-0.2567274092198671,0.0,0.0
2026-03-29 06:47:10.554000+00:00,sensor,Weak WiFi Signal,0,0.28478380328153435,30.426593641440096,-0.23659854936226643,0.0,0.0
2026-03-29 06:47:25.551000+00:00,sensor,Normal,0,0.1263007307224289,25.416543733601266,-0.3070264759435555,0.0,0.0
2026-03-29 06:47:40.549000+00:00,sensor,Normal,0,0.10769682382453598,25.409889948335106,-0.31613752433926345,0.0,0.0
2026-03-29 06:47:55.541000+00:00,sensor,Normal,0,0.10606444911683335,25.40842645405092,-0.31693568459191956,0.0,0.0
2026-03-29 06:47:55.542000+00:00,sensor,Normal,0,0.21499160148500937,30.419360815547197,-0.27080419793687305,0.0,0.0
2026-03-29 06:48:10.547000+00:00,sensor,Normal,0,0.10521177989184588,25.40012992331424,-0.3173416737394984,0.0,0.0
2026-03-29 06:48:25.548000+00:00,sensor,Normal,0,0.0976030124370729,25.39187116897072,-0.3210599448525995,0.0,0.0
2026-03-29 06:48:40.547000+00:00,sensor,Normal,0,0.09173610546852874,25.377684001441946,-0.32391565385680837,0.0,0.0
2026-03-29 06:48:40.548000+00:00,sensor,Normal,0,0.20168140538507692,25.377411927683998,-0.2700137622027397,0.0,0.0
2026-03-29 06:48:55.568000+00:00,sensor,Normal,0,0.09951842979037914,25.371949521544238,-0.3200919910500917,0.0,0.0
2026-03-29 06:49:10.563000+00:00,sensor,Normal,0,0.09365474374296022,25.360292556167806,-0.32294979229220444,0.0,0.0
2026-03-29 06:49:25.557000+00:00,sensor,Normal,0,0.09773305474649241,25.353515937787133,-0.32094053728348815,0.0,0.0
2026-03-29 06:49:40.566000+00:00,sensor,Normal,0,0.1099921015996035,25.350620912502837,-0.31492624817125553,0.0,0.0
2026-03-29 06:49:40.567000+00:00,sensor,Normal,0,0.20210929147001688,25.344952423025077,-0.26975688920617563,0.0,0.0
2026-03-29 06:49:55.551000+00:00,sensor,Normal,0,0.10598799408463513,25.33118140468837,-0.31686108482332664,0.0,0.0
2026-03-29 06:49:55.552000+00:00,sensor,Normal,0,0.22167808046723542,30.338235344804293,-0.2674083892384756,0.0,0.0
2026-03-29 06:50:10.551000+00:00,sensor,Normal,0,0.1369478140420809,30.327405477775415,-0.30893231523886416,0.0,0.0
2026-03-29 06:50:25.565000+00:00,sensor,Normal,0,0.09960202646684922,25.296313876942932,-0.3199412599900733,0.0,0.0
2026-03-29 06:50:40.561000+00:00,sensor,Normal,0,0.11537246638821957,25.288902449896614,-0.3121989311519101,0.0,0.0
2026-03-29 06:50:55.570000+00:00,sensor,Normal,0,0.08624219819485657,20.263095197800656,-0.31918782431116116,0.0,0.0
2026-03-29 06:50:55.571000+00:00,sensor,Normal,0,0.20449665337344333,25.264833846369342,-0.2684702154703101,0.0,0.0
2026-03-29 06:51:10.563000+00:00,sensor,Normal,0,0.1045462136065419,25.269474175567375,-0.31747839130439426,0.0,0.0
2026-03-29 06:51:10.564000+00:00,sensor,Normal,0,0.21285187131888858,30.287293788022026,-0.27166158748893426,0.0,0.0
2026-03-29 06:51:25.555000+00:00,sensor,Normal,0,0.13927621416938551,30.294472772847566,-0.30774301455663666,0.0,0.0
2026-03-29 06:51:40.572000+00:00,sensor,Normal,0,0.10339173307510546,25.27597634406311,-0.31805381856167875,0.0,0.0
2026-03-29 06:51:55.567000+00:00,sensor,Normal,0,0.12189281115637098,25.28253486046213,-0.30899304451931425,0.0,0.0
2026-03-29 06:51:55.568000+00:00,sensor,Normal,0,0.24025476701773768,30.29971735255671,-0.25824514165964874,0.0,0.0
2026-03-29 06:52:10.565000+00:00,sensor,Normal,0,0.11720592809804384,30.30826031891504,-0.318583141324564,0.0,0.0
